,Unnamed: 0,CollegeName,CourseName,Caste,CutOff,Year
322,322," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],LSCH,56950,2021
323,323," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],GOPENO,32154,2021
324,324," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],GSCO,40108,2021
325,325," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],GNT1O,43873,2021
326,326," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],GOBCO,32950,2021
327,327," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],LOPENO,78230,2021
328,328," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],LOBCO,38307,2021
329,329," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],TFWS,26736,2021
330,330," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electrical Engg[Electronics and Power],EWS,49660,2021
331,331," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GOPENH,32997,2021
332,332," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GSCH,50169,2021
333,333," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GVJH,61342,2021
334,334," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GNT2H,37272,2021
335,335," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GNT3H,88289,2021
336,336," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GOBCH,37521,2021
337,337," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LOPENH,23772,2021
338,338," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LSCH,58136,2021
339,339," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LNT1H,57209,2021
340,340," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LNT2H,87658,2021
341,341," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LOBCH,32639,2021
342,342," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GOPENO,27945,2021
343,343," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GSCO,42560,2021
344,344," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GNT1O,67674,2021
345,345," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GNT2O,28309,2021
346,346," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,GOBCO,29341,2021
347,347," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LOPENO,22116,2021
348,348," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LSCO,40242,2021
349,349," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,LOBCO,23079,2021
350,350," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,DEFOPENS,70156,2021
351,351," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,TFWS,20737,2021
352,352," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Electronics and Telecommunication Engg,EWS,48598,2021
353,353," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GOPENH,45534,2021
354,354," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GSCH,58316,2021
355,355," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GSTH,72038,2021
356,356," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GNT1H,54436,2021
357,357," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GNT2H,65335,2021
358,358," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GOBCH,52924,2021
359,359," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,LOPENH,46920,2021
360,360," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,LSCH,73781,2021
361,361," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GOPENO,31845,2021
362,362," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GSCO,40222,2021
363,363," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GNT2O,42073,2021
364,364," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GOBCO,34195,2021
365,365," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,LOPENO,78391,2021
366,366," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,GSTO,77646,2021
367,367," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,LSCO,77969,2021
368,368," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,LOBCO,43150,2021
369,369," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,TFWS,25924,2021
370,370," Shri Sant Gajanan Maharaj College of Engineering,Shegaon", Mechanical Engineering,EWS,84731,2021
371,371," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOPENH,49958,2021
372,372," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSCH,72699,2021
373,373," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSTH,67507,2021
374,374," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GVJH,70452,2021
375,375," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT1H,51723,2021
376,376," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT2H,60786,2021
377,377," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT3H,74475,2021
378,378," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOBCH,55754,2021
379,379," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LOPENH,49178,2021
380,380," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LSCH,58935,2021
381,381," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LVJH,78603,2021
382,382," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LNT1H,63643,2021
383,383," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LNT2H,62104,2021
384,384," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOPENO,69538,2021
385,385," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSCO,72720,2021
386,386," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT2O,81000,2021
387,387," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOBCO,82088,2021
388,388," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LOPENO,67473,2021
389,389," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSCO,76771,2021
390,390," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GVJO,72016,2021
391,391," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT1O,54800,2021
392,392," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LSCO,78321,2021
393,393," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LOBCO,56556,2021
394,394," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,DEFOPENS,67209,2021
395,395," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,TFWS,36190,2021
396,396," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,EWS,66451,2021
397,397," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOPENH,64308,2021
398,398," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSCH,80784,2021
399,399," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT1H,71559,2021
400,400," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOBCH,67458,2021
401,401," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LOPENH,77260,2021
402,402," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LSCH,86181,2021
403,403," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LVJH,84616,2021
404,404," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOPENO,82595,2021
405,405," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOPENO,62417,2021
406,406," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GSCO,82076,2021
407,407," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GVJO,85959,2021
408,408," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GNT2O,67190,2021
409,409," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,GOBCO,70434,2021
410,410," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,LOPENO,80310,2021
411,411," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,TFWS,41443,2021
412,412," Prof. Ram Meghe Institute of Technology & Research, Amravati", Civil Engineering,EWS,81065,2021
413,413," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GOPENH,23988,2021
414,414," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GSCH,35652,2021
415,415," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GSTH,59586,2021
416,416," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GVJH,37396,2021
417,417," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GNT2H,48002,2021
418,418," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GNT3H,61360,2021
419,419," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GOBCH,25481,2021
420,420," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LOPENH,22689,2021
421,421," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LSCH,27591,2021
422,422," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LSTH,73502,2021
423,423," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LNT1H,46643,2021
424,424," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LNT2H,58649,2021
425,425," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LOBCH,24422,2021
426,426," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GSTH,69892,2021
427,427," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GOPENO,30938,2021
428,428," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GSCO,42380,2021
429,429," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GSTO,62029,2021
430,430," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GVJO,52027,2021
431,431," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,GOBCO,33623,2021
432,432," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LOPENO,26455,2021
433,433," Prof. Ram Meghe Institute of Technology & Research, Amravati", Computer Science and Engineering,LSCO,47484,2021
