ID,CollegeName,CourseName,Caste
4860," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Computer Science and Engineering,LNT1S
4861," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GOPENS
4862," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GSCS
4863," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GSTS
4864," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GVJS
4865," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GOBCS
4866," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,GNT1S
4867," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LOPENS
4868," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LSCS
4869," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LSTS
4870," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LVJS
4871," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LOBCS
4872," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,LNT1S
4885," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GOPENS
4886," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GSCS
4887," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GSTS
4888," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GVJS
4889," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GOBCS
4890," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,GNT1S
4891," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LOPENS
4892," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LSCS
4893," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LSTS
4894," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LVJS
4895," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LOBCS
4896," Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Mechanical Engineering,LNT1S
4993," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GOPENS
4994," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GSCS
4995," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GSTS
4996," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GVJS
4997," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GOBCS
4998," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,GNT1S
4999," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LOPENS
5000," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LSCS
5001," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LSTS
5002," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LVJS
5003," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LOBCS
5004," D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,LNT1S
5005," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GOPENS
5006," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GSCS
5007," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GSTS
5008," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GVJS
5009," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GOBCS
5010," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,GNT1S
5011," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LOPENS
5012," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LSCS
5013," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LSTS
5014," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LVJS
5015," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LOBCS
5016," D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,LNT1S
5041," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GOPENS
5042," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GSCS
5043," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GSTS
5044," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GVJS
5045," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GOBCS
5046," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,GNT1S
5047," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LOPENS
5048," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LSCS
5049," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LSTS
5050," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LVJS
5051," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LOBCS
5052," D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,LNT1S
5065," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GOPENS
5066," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GSCS
5067," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GSTS
5068," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GVJS
5069," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GOBCS
5070," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,GNT1S
5071," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LOPENS
5072," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LSCS
5073," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LSTS
5074," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LVJS
5075," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LOBCS
5076," D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,LNT1S
5149," Walchand Institute of Technology, Solapur",Civil Engineering,GOPENS
5150," Walchand Institute of Technology, Solapur",Civil Engineering,GSCS
5151," Walchand Institute of Technology, Solapur",Civil Engineering,GSTS
5152," Walchand Institute of Technology, Solapur",Civil Engineering,GVJS
5153," Walchand Institute of Technology, Solapur",Civil Engineering,GOBCS
5154," Walchand Institute of Technology, Solapur",Civil Engineering,GNT1S
5155," Walchand Institute of Technology, Solapur",Civil Engineering,LOPENS
5156," Walchand Institute of Technology, Solapur",Civil Engineering,LSCS
5157," Walchand Institute of Technology, Solapur",Civil Engineering,LSTS
5158," Walchand Institute of Technology, Solapur",Civil Engineering,LVJS
5159," Walchand Institute of Technology, Solapur",Civil Engineering,LOBCS
5160," Walchand Institute of Technology, Solapur",Civil Engineering,LNT1S
5161," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GOPENS
5162," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GSCS
5163," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GSTS
5164," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GVJS
5165," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GOBCS
5166," Walchand Institute of Technology, Solapur",Computer Science and Engineering,GNT1S
5167," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LOPENS
5168," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LSCS
5169," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LSTS
5170," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LVJS
5171," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LOBCS
5172," Walchand Institute of Technology, Solapur",Computer Science and Engineering,LNT1S
5197," Walchand Institute of Technology, Solapur",Mechanical Engineering,GOPENS
5198," Walchand Institute of Technology, Solapur",Mechanical Engineering,GSCS
5199," Walchand Institute of Technology, Solapur",Mechanical Engineering,GSTS
5200," Walchand Institute of Technology, Solapur",Mechanical Engineering,GVJS
5201," Walchand Institute of Technology, Solapur",Mechanical Engineering,GOBCS
5202," Walchand Institute of Technology, Solapur",Mechanical Engineering,GNT1S
5203," Walchand Institute of Technology, Solapur",Mechanical Engineering,LOPENS
5204," Walchand Institute of Technology, Solapur",Mechanical Engineering,LSCS
5205," Walchand Institute of Technology, Solapur",Mechanical Engineering,LSTS
5206," Walchand Institute of Technology, Solapur",Mechanical Engineering,LVJS
5207," Walchand Institute of Technology, Solapur",Mechanical Engineering,LOBCS
5208," Walchand Institute of Technology, Solapur",Mechanical Engineering,LNT1S
5305," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GOPENS
5306," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GSCS
5307," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GSTS
5308," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GVJS
5309," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GOBCS
5310," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,GNT1S
5311," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LOPENS
5312," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LSCS
5313," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LSTS
5314," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LVJS
5315," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LOBCS
5316," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,LNT1S
5317," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GOPENS
5318," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GSCS
5319," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GSTS
5320," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GVJS
5321," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GOBCS
5322," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,GNT1S
5323," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LOPENS
5324," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LSCS
5325," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LSTS
5326," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LVJS
5327," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LOBCS
5328," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,LNT1S
5329," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electrical Engineering,GOPENS
5330," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electrical Engineering,GSCS
5331," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electrical Engineering,GSTS
5332," Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electrical Engineering,GVJS
